"","Country","Year","Temperature.Change","Total.Grains.Cereals.Root.Production.Quantity.1000.MT","Total.Grains.Cereals.Root.Food.Supply.1000.MT","Total.Grains.Cereals.Root.Area.Harvested.1000.Ha","Population.Million","GDP.US.dollars.per.person","Gross.Domestic.Product.constant.prices.Percent.change","Food.Supply.Grain.Equiv.1000.MT.yr","Food.Supply.Grain.Equiv.kg.cap.yr","Grains.Cereals.Root.Food.Availability.per.capita.kg.cap.yr","Total.Grains.Cereals.Root.Export.Quantity.1000.MT","Total.Grains.Cereals.Root.Import.Quantity.1000.MT","Continent"
"1086","Madagascar","2009",0.85,4533.193594,4779.434328,2483.847,20.124,286.923684,-3.524,628.1846945,236.3371336,189.6956766,20.144622698,246.240734104,"Africa"
"1087","Madagascar","2010",1.138,4706.862732,4965.003467,2571.353,20.714,280.2230374,0.138,646.6019559,233.4385461,186.7970892,0.144622698,258.140734104,"Africa"
"1088","Madagascar","2011",1.002,4590.827677,4934.068411,2525.169,21.315,277.4027366,1.53,665.3625901,242.146847,195.5053901,0.144622698,343.240734104,"Africa"
"1089","Madagascar","2012",0.746,4683.263632,5126.604366,2219.3,21.929,277.9943157,2.505,684.5290283,236.5011562,189.8596993,0.144622698,443.340734104,"Africa"
"1090","Malawi","1980",0.219,1359.074425,1395.400851,1142,6.24,230.2862219,0.395,366.5305816,254.8638625,183.8124718,15.925625767,36.3264,"Africa"
"1091","Malawi","1981",-0.206,1418.836581,1501.622263,1258.56,6.409,212.3525902,-5.245,398.8777544,259.2295113,183.2435051,9.016631117,82.7857,"Africa"
"1092","Malawi","1982",-0.089,1594.580141,1621.078954,1363.2,6.567,212.4316963,2.516,405.9407534,259.4066009,184.9415332,3.448543245,26.4988,"Africa"
"1093","Malawi","1983",0.7,1490.082435,1510.211203,1324.684,6.741,214.6441759,3.694,356.8578228,247.4507097,183.0455436,121.227524837,20.12877,"Africa"
"1094","Malawi","1984",0.085,1566.153782,1587.080782,1357.67,6.967,218.813766,5.373,344.0132382,237.0010053,174.9626557,130.856106309,20.927,"Africa"
"1095","Malawi","1985",-0.129,1521.624749,1551.007613,1339.435,7.268,219.339435,4.571,346.1436127,239.1685926,177.7078226,65.4222,29.382864,"Africa"
"1096","Malawi","1986",0.023,1465.842137,1481.647137,1383.049,7.661,207.6406108,-0.215,371.0605072,231.836633,169.2951065,86.641,15.805,"Africa"
"1097","Malawi","1987",0.379,1352.130083,1412.715083,1349.857,8.128,198.8912357,1.625,380.8958009,230.1028231,168.7691677,1.1593694,60.585,"Africa"
"1098","Malawi","1988",0.617,1582.430209,1714.696392,1383.253,8.617,193.5652398,3.177,377.3842769,231.0870584,170.483816,4.424330291,132.26618,"Africa"
"1099","Malawi","1989",0.036,1679.671004,1869.919231,1466.433,9.051,186.7617331,1.345,346.6945915,225.6336838,170.0162554,4.064569038,190.2482,"Africa"
"1100","Malawi","1990",0.525,1505.182115,1559.185365,1521.147,9.381,190.4489798,5.692,355.0338585,212.2716613,153.7089732,2.185574869,54.00325,"Africa"
"1101","Malawi","1991",0.102,1773.224975,2004.327598,1597.795,9.584,202.6895206,8.73,357.262159,218.9891046,158.9359803,63.182013517,231.10262,"Africa"
"1102","Malawi","1992",0.44,785.5735133,1417.775704,1519.921,9.682,185.9251875,-7.333,363.8250002,218.9303012,159.9769141,3.0219,632.20219,"Africa"
"1103","Malawi","1993",-0.066,2241.394471,2378.395774,1551.247,9.722,203.1056535,9.692,351.2800722,233.9259139,177.303774,35.6373,137.0013,"Africa"
"1104","Malawi","1994",0.136,1225.104314,1584.307576,1348.894,9.772,181.3744612,-10.313,342.3307876,229.1029108,172.5291637,4.987628266,359.20326,"Africa"
"1105","Malawi","1995",0.708,1912.967539,2138.277041,1517.585,9.883,209.3383923,13.83,353.3539898,245.9058358,183.8207645,3.236406737,225.3095,"Africa"
"1106","Malawi","1996",0.556,2183.717659,2320.827141,1591.889,10.071,220.461277,9.979,379.5222476,252.0889605,191.0260932,3.329717917,137.10948,"Africa"
"1107","Malawi","1997",0.598,1689.902405,1828.304981,1626.296,10.319,223.3227342,6.587,382.285926,227.4149546,166.2620319,5.359679433,138.40258,"Africa"
"1108","Malawi","1998",0.87,2395.544391,2576.847415,1740.249,10.612,225.6155428,1.061,367.8943409,263.8720385,205.7718654,4.7816,181.30302,"Africa"
"1109","Malawi","1999",0.23,3197.344309,3339.247339,1840.155,10.922,225.8809138,3.541,437.2708144,265.7537851,204.8905415,356.74932964,141.90303,"Africa"
"1110","Malawi","2000",0.666,3608.06512,3647.066572,1928.9,11.229,223.1680742,0.775,470.4745766,255.7317703,193.9861984,353.932740536,39.00145,"Africa"
"1111","Malawi","2001",0.561,3132.479584,3287.051309,1996.319,11.529,206.5473141,-4.147,509.7647103,273.121217,206.6527533,1.636757681,154.5717,"Africa"
"1112","Malawi","2002",0.676,2294.615542,2932.580316,1849.499,11.833,204.6620309,1.695,543.7309364,259.439116,190.7028786,5.30628,637.964773297,"Africa"
"1113","Malawi","2003",0.851,2868.479889,2985.601153,2026.815,12.145,210.3715876,5.531,578.6757679,257.4489369,187.2106283,102.0046,117.1212643,"Africa"
"1114","Malawi","2004",0.719,2688.238374,2985.321123,2020.475,12.473,214.7775576,5.518,574.1821206,236.384904,168.6363879,2.00461,297.0827,"Africa"
"1115","Malawi","2005",1.236,2068.535993,2436.655973,1992.628,12.823,214.8479979,2.569,593.1811147,245.5726789,177.7936525,2.0462,368.119979751,"Africa"
"1116","Malawi","2006",1.019,3804.141994,4028.392592,2265.321,13.195,213.0961752,2.062,643.7874257,260.2177177,190.1645464,7.109890458,224.250598439,"Africa"
"1117","Malawi","2007",0.994,4847.144201,5029.700933,1755.176,13.589,226.5570769,9.491,714.3516882,271.863752,197.1089189,352.111211441,182.556732495,"Africa"
"1118","Malawi","2008",0.679,4283.636576,4466.363757,2168.172,14.005,238.1587192,8.339,721.8976367,270.8754497,193.8019472,52.0918,182.7272,"Africa"
"1119","Malawi","2009",1.004,5368.070368,5521.866143,2192.668,14.442,251.8207502,9.036,744.423111,283.765685,207.0557199,102.120934068,153.795774708,"Africa"
"1120","Malawi","2010",1.238,5189.567394,5291.263169,2317.872,14.901,220.8081674,6.533,768.0825908,287.4077978,210.6978327,202.120934068,101.695774708,"Africa"
"1121","Malawi","2011",0.87,5644.303743,5813.499517,2254.538,15.381,223.217379,4.347,792.8245306,282.1710081,205.461043,202.120934068,169.195774708,"Africa"
"1122","Malawi","2012",1.097,5479.21701,5584.472785,2227.748,15.883,220.2387322,1.886,818.7004758,287.9527762,211.2428111,121.120934068,105.255774708,"Africa"
"1123","Mali","1980",0.963,931.6317085,1018.633079,1338.6,7.246,341.4043023,3.299,292.9643873,182.4847718,119.0299469,0.04,87.001370875,"Africa"
"1124","Mali","1981",0.361,1160.623866,1258.041021,1434.218,7.395,319.7676884,-2.447,298.7961603,175.5620319,115.2878837,0.00453,97.417154085,"Africa"
"1125","Mali","1982",0.254,1239.569721,1446.928599,1638.404,7.552,298.5985528,6.601,317.6572367,200.2466018,138.8801788,0.6319,207.35888,"Africa"
"1126","Mali","1983",0.831,1420.066435,1570.572401,1769.93,7.712,306.4329876,-5.126,273.905402,191.5359017,140.8966237,0,150.50597,"Africa"
"1127","Mali","1984",0.582,1085.030168,1293.416092,1603.21,7.867,313.5215557,1,306.1348301,202.1982136,147.5738765,3.056,208.3859,"Africa"
"1128","Mali","1985",0.497,1661.867572,1935.895262,1597.904,8.01,272.9554899,-1.948,302.3534588,230.3343096,171.4752673,17.46,274.027690111,"Africa"
"1129","Mali","1986",0.289,1659.659386,1889.779486,1592.114,8.139,291.2889613,8.602,331.7340674,241.4997636,177.6620278,18.237,230.120099799,"Africa"
"1130","Mali","1987",1.06,1567.57821,1699.898019,1591.419,8.259,285.5690191,1.998,322.0834219,244.1642561,184.0291789,23.95257,132.31980943,"Africa"
"1131","Mali","1988",0.764,2106.438055,2264.500109,2287.122,8.379,285.6493131,-0.324,349.4289237,260.8358781,188.1379044,18,158.062054244,"Africa"
"1132","Mali","1989",0.093,2049.873584,2142.041724,2298.899,8.513,314.2270261,11.938,343.6768632,258.6648474,186.1144006,5,92.168140013,"Africa"
"1133","Mali","1990",0.89,1694.649436,1904.008959,2445.312,8.673,302.7159367,7.015,387.4563872,283.3008329,204.6746692,65,209.359523616,"Africa"
"1134","Mali","1991",0.669,2284.863256,2410.836145,2295.469,8.861,301.0816304,9.052,410.5158695,292.317156,208.2280722,73.333,125.972888583,"Africa"
"1135","Mali","1992",0.193,1690.999324,1799.993487,2457.95,9.076,318.4449172,-3.235,411.9646248,261.3981313,183.6664267,61.667,108.994163525,"Africa"
"1136","Mali","1993",1.025,2111.071225,2186.331874,2930.271,9.313,303.7015892,3.833,396.108332,259.0381499,187.2699955,56.667,75.260649133,"Africa"
"1137","Mali","1994",0.213,2323.244165,2429.681357,3013.014,9.564,298.4287165,3.562,422.584022,276.0322264,192.9140752,93.333,106.437191991,"Africa"
"1138","Mali","1995",0.577,2043.164878,2145.54411,2710.699,9.825,308.5382123,2.354,428.815053,266.7980496,193.5159785,63.334,102.379232524,"Africa"
"1139","Mali","1996",1.165,2037.908837,2160.390459,2025.909,10.093,310.011921,7.382,425.293435,266.4903175,191.6232869,27.209623819,122.481622116,"Africa"
"1140","Mali","1997",0.831,1984.567829,2125.827266,2018.788,10.371,322.1002398,5.334,471.2919139,258.5573382,180.0836411,26.667,141.259437585,"Africa"
"1141","Mali","1998",1.193,2343.933895,2486.922179,2128.786,10.663,332.1802363,4.422,512.2331718,277.6210975,193.8564763,30,142.988283867,"Africa"
"1142","Mali","1999",0.417,2706.919439,2861.387418,2477.125,10.97,344.6296707,5.698,533.1665764,282.3360001,199.3353333,53.333,154.467979584,"Africa"
"1143","Mali","2000",0.69,2143.163784,2264.826659,2303.962,11.295,345.4241954,-3.275,517.4302292,266.1407021,185.8784683,41.667,121.662875622,"Africa"
"1144","Mali","2001",0.599,2334.427925,2509.877703,2634.652,11.64,375.7436261,11.855,534.9671928,266.0606855,182.0459427,22,175.449778144,"Africa"
"1145","Mali","2002",1.239,2367.991746,2588.625284,3209.093,12.002,379.5457159,4.307,551.0159724,267.7811014,184.8924099,22.943997006,220.633538922,"Africa"
"1146","Mali","2003",1.246,3172.712259,3291.91829,3489.405,12.38,395.3381357,7.616,608.9046878,282.9608855,195.4668782,106.57425578,119.206031085,"Africa"
"1147","Mali","2004",1.202,2651.102781,2877.344346,3300.207,12.772,391.5793716,2.259,623.5917804,281.0673017,193.0809718,202.167744444,226.241565025,"Africa"
"1148","Mali","2005",1.385,3183.08242,3421.16174,3138.499,13.177,402.6195306,6.135,636.5223149,283.2654988,198.6636707,157.114116624,238.07932046,"Africa"
"1149","Mali","2006",1.108,3487.86101,3687.933435,3306.351,13.593,423.7786299,5.252,650.5087186,286.9395586,201.8753835,46.493649085,200.072425253,"Africa"
"1150","Mali","2007",0.957,3714.935692,3852.521833,3557.478,14.021,428.5012593,4.298,677.0052778,291.177517,207.9298762,302.308801338,137.586140622,"Africa"
"1151","Mali","2008",0.549,4199.014726,4435.282488,3475.338,14.46,436.1775237,4.979,744.9872564,308.4455068,221.1894368,107.452915183,236.2677624,"Africa"
"1152","Mali","2009",0.982,5840.293352,5971.946222,3991.501,14.91,441.8686961,4.457,768.1715071,335.398546,250.4861804,477.482869598,131.65287022,"Africa"
"1153","Mali","2010",1.665,5805.038221,5938.758092,3970.953,15.37,453.5884178,5.819,791.8709634,349.0407023,264.1283368,372.482869598,133.71987022,"Africa"
"1154","Mali","2011",1.239,5374.944782,5678.064653,5822.994,15.84,452.1456991,2.731,816.0856253,340.0229777,255.1106122,356.482869598,303.11987022,"Africa"
"1155","Mali","2012",0.432,6241.266145,6458.086015,4026.312,16.319,437.0822616,0.023,840.7639721,372.8161256,287.90376,362.482869598,216.81987022,"Africa"
"1156","Mauritania","1980",0.857,45.17669392,211.9358486,113.867,1.518,732.2206826,NA,132.6472151,248.3935849,126.4021139,0,166.759154696,"Africa"
"1157","Mauritania","1981",0.8,56.27543241,198.7007542,144.159,1.562,736.1468194,NA,140.9413141,253.6696571,123.696926,0,142.425321776,"Africa"
"1158","Mauritania","1982",0.45,56.271146,209.5785228,139.07,1.608,698.3553787,NA,143.0859363,258.5122956,128.3564507,0,153.307376766,"Africa"
"1159","Mauritania","1983",1.488,41.69755843,339.8730986,105.21,1.654,704.2936373,NA,156.1995934,293.0944689,154.4690332,0,298.175540223,"Africa"
"1160","Mauritania","1984",0.477,46.66473734,313.5372365,106.143,1.701,662.73479,NA,158.7481168,286.4931703,157.0672661,0,266.872499183,"Africa"
"1161","Mauritania","1985",0.471,101.0754721,405.0448712,171.7,1.748,664.2289297,NA,160.597575,290.6919689,163.6855379,0,303.969399142,"Africa"
"1162","Mauritania","1986",0.175,117.4084334,305.4916498,184.3,1.795,683.7944001,NA,156.9838572,289.0101529,158.8944708,0,188.083216374,"Africa"
"1163","Mauritania","1987",1.457,135.6583334,337.8199753,153.12,1.843,678.6416017,NA,156.6729954,294.4820047,158.075445,0,202.161641857,"Africa"
"1164","Mauritania","1988",0.819,158.851782,409.688695,204.922,1.892,672.4387508,NA,153.2620177,295.5627256,160.1191016,0.408,250.836913,"Africa"
"1165","Mauritania","1989",0.631,167.0898913,379.7095745,196.512,1.943,686.0716129,NA,158.4102891,299.4101325,164.6672731,0.144,212.619683168,"Africa"
"1166","Mauritania","1990",1.345,86.4979699,363.226069,122.419,1.996,656.0245472,NA,155.3073971,274.8875419,138.8536416,33.333,276.728099119,"Africa"
"1167","Mauritania","1991",0.767,92.24881484,421.3711946,159.78,2.05,650.1651982,0,160.4890863,282.4353355,148.7957565,41,329.122379718,"Africa"
"1168","Mauritania","1992",0.822,90.2478716,418.995986,126.515,2.108,644.126058,1.772,160.9956315,281.9404762,149.8392777,41,328.748114445,"Africa"
"1169","Mauritania","1993",0.922,166.9646914,415.4343449,200.933,2.167,663.392256,5.874,161.908163,295.4627593,159.5849254,31.667,248.469653498,"Africa"
"1170","Mauritania","1994",0.632,183.6369273,405.1607655,312.46,2.228,625.4806197,-3.061,173.6575468,278.9164955,148.4976482,18.333,221.523838191,"Africa"
"1171","Mauritania","1995",1.144,200.7589982,460.8759055,289.995,2.292,667.7210709,9.82,169.177617,293.2955524,151.4819943,13,260.116907341,"Africa"
"1172","Mauritania","1996",1.491,95.9652423,475.6957686,278.952,2.358,686.797705,5.819,179.7568183,286.3896793,144.2978331,11,379.730526316,"Africa"
"1173","Mauritania","1997",1.175,121.0961341,435.7884023,199.214,2.425,640.8108787,-4.045,195.3036894,285.5946665,142.9927546,17.667,314.692268209,"Africa"
"1174","Mauritania","1998",1.701,149.3172319,426.5356794,214.44,2.495,650.9820586,2.778,195.0024775,285.8701133,142.0366445,14.333,277.218447476,"Africa"
"1175","Mauritania","1999",0.508,159.8775,475.6805577,227.297,2.568,681.2585533,6.67,197.1301125,299.7302945,151.0967099,24.333,315.803057692,"Africa"
"1176","Mauritania","2000",1.161,149.6425755,504.8714959,210.761,2.643,659.0776118,1.85,203.447773,313.0298664,156.7851483,31,355.228920375,"Africa"
"1177","Mauritania","2001",1.319,101.0040174,464.0647929,197.239,2.72,653.2846352,2.892,226.5864655,322.3750105,159.3490711,30,363.060775454,"Africa"
"1178","Mauritania","2002",1.268,87.1902602,559.2535565,114.566,2.8,638.8381315,1.097,243.4335101,324.6486464,159.2941022,51,472.063296274,"Africa"
"1179","Mauritania","2003",1.166,148.3291069,607.7419844,214.953,2.882,657.7692853,5.594,240.5062149,306.0964739,149.3532323,51,459.412877508,"Africa"
"1180","Mauritania","2004",1.269,82.46194766,594.9822919,184.101,2.965,676.1013822,5.179,247.9968294,304.7389319,144.1286396,76,512.520344287,"Africa"
"1181","Mauritania","2005",1.265,164.8853421,613.1859767,206.739,3.047,716.9165897,5.445,255.523682,336.7536194,177.1208732,31,448.300634643,"Africa"
"1182","Mauritania","2006",1.338,119.3423703,543.1434559,256.866,3.13,829.594306,11.445,251.6141275,289.391396,131.5923869,5,423.801085569,"Africa"
"1183","Mauritania","2007",0.961,148.9503166,607.2546615,262.298,3.213,821.2106155,1.023,279.2091634,324.1285194,153.2882098,25,458.304344883,"Africa"
"1184","Mauritania","2008",1.223,159.0695238,695.9589309,251.299,3.295,828.9370568,3.517,290.7086053,335.1187607,163.1969934,21,536.889407084,"Africa"
"1185","Mauritania","2009",0.862,150.6542095,675.3538799,242.557,3.378,798.703359,-1.22,298.0314624,342.950845,169.1516238,21,524.699670344,"Africa"
"1186","Mauritania","2010",1.918,222.1040614,720.9037318,294.919,3.46,819.4114899,4.332,305.2660924,334.8771155,161.0778943,21,498.799670344,"Africa"
"1187","Mauritania","2011",1.533,136.6958292,592.3954995,148.016,3.542,832.0949728,3.986,312.5007223,315.1417012,141.34248,21,455.699670344,"Africa"
"1188","Mauritania","2012",0.8,243.2497616,726.849432,175.513,3.623,875.0596901,6.971,319.647125,319.9615167,146.1622955,21,483.599670344,"Africa"
"1189","Mongolia","1980",0.466,296.1187376,366.7328948,562.1,1.693,NA,6.443,219.2141547,311.369501,148.353776,0,70.614157185,"Asia"
"1190","Mongolia","1981",0.215,352.9845831,521.591625,544.3,1.737,690.6528425,8.376,222.5139718,307.8615023,150.9400305,4.8,168.607041841,"Asia"
"1191","Mongolia","1982",1.155,569.4004109,670.7006967,535.6,1.781,729.7819147,8.331,222.1135096,308.5657196,152.6030956,2.4,101.300285773,"Asia"
"1192","Mongolia","1983",0.636,836.9607143,928.7541648,595.4,1.827,752.9113343,5.792,225.1405073,314.5408047,162.0380555,68.9,91.793450549,"Asia"
"1193","Mongolia","1984",-0.314,628.2391791,687.1557534,627.18,1.875,777.166553,5.914,227.8041992,309.8461009,159.2490731,65.3,58.916574316,"Asia"
"1194","Mongolia","1985",-0.407,912.3911379,985.2899791,643.71,1.926,799.8102467,5.679,224.285054,295.2468563,150.7689112,64.5,72.898841232,"Asia"
"1195","Mongolia","1986",0.392,903.0617216,961.8129042,640.862,1.981,850.5048906,9.426,241.5076865,307.7524729,153.4388965,138.969,58.751182605,"Asia"
"1196","Mongolia","1987",0.195,727.1370119,784.2323117,635.253,2.039,854.8912376,3.542,240.9784548,300.2420122,149.4639809,80.77,57.095299809,"Asia"
"1197","Mongolia","1988",0.656,840.8619194,899.5471025,654.772,2.097,873.7060018,5.146,250.1774873,307.6025046,154.6857131,71.513,58.685183091,"Asia"
"1198","Mongolia","1989",1.364,878.6298424,936.286813,684.907,2.149,888.1864955,4.183,260.6571692,302.8077699,147.9046998,31.036,57.656970528,"Asia"
"1199","Mongolia","1990",1.559,751.8766905,815.3187521,666.29,2.193,842.6496035,-2.486,293.546372,313.9640775,146.1271545,0,63.442061572,"Asia"
"1200","Mongolia","1991",1.106,620.1426992,725.7110993,624.19,2.226,757.9873805,-9.199,310.7514006,309.1980196,144.7482589,0,105.568400169,"Asia"
"1201","Mongolia","1992",0.835,513.5786304,587.1160532,601.328,2.252,679.8834027,-9.256,282.4204029,284.5420353,142.4530061,2,73.53742277,"Asia"
"1202","Mongolia","1993",0.474,488.9538528,637.1228954,554.4,2.271,652.8314122,-3.169,265.0537783,273.8869936,140.1540891,1,148.169042617,"Asia"
"1203","Mongolia","1994",1.351,342.4022195,387.1869816,452.7,2.288,661.8112198,2.134,281.2799491,282.6010876,142.9833464,18,44.784762145,"Asia"
"1204","Mongolia","1995",1.286,274.3396484,342.3038742,360.926,2.306,698.5158117,6.376,280.9788155,268.0947985,130.2490026,12,67.964225812,"Asia"
"1205","Mongolia","1996",0.421,231.1772919,476.1274265,339.542,2.325,708.2924084,2.235,277.8729421,266.5624991,129.5569257,0,244.950134516,"Asia"
"1206","Mongolia","1997",1.965,253.7672269,444.3145378,323.446,2.346,729.3052616,3.897,287.109,276.0195081,134.3939264,0,190.547310924,"Asia"
"1207","Mongolia","1998",2.146,210.2856648,401.2537105,315.047,2.367,746.9770992,3.34,307.9557998,285.0565362,137.8387492,0,190.968045735,"Asia"
"1208","Mongolia","1999",1.778,184.0603091,390.1104727,287.897,2.389,762.8220295,3.07,326.2300544,312.4917169,159.5926437,0,206.050163674,"Asia"
"1209","Mongolia","2000",0.996,155.7534935,359.649011,191.317,2.411,764.5240383,1.146,308.256017,291.1950358,141.0714672,0,203.895517554,"Asia"
"1210","Mongolia","2001",1.696,156.9493102,429.2519348,208.413,2.435,779.3403733,2.953,286.6246049,292.5603613,144.7292227,0,272.302624615,"Asia"
"1211","Mongolia","2002",1.793,139.3738312,364.393722,224.3,2.459,808.2599627,4.733,272.3306197,282.5740741,141.7090345,0,225.01989081,"Asia"
"1212","Mongolia","2003",0.511,184.892622,441.8018051,215.282,2.485,855.8266191,7.005,270.8887128,289.4579159,148.7263283,0,256.90918308,"Asia"
"1213","Mongolia","2004",1.754,158.6317649,429.1852931,181.664,2.514,935.8403954,10.625,281.7869488,289.0570545,145.1366748,0,270.55352825,"Asia"
"1214","Mongolia","2005",0.964,97.26794028,375.3970426,169.156,2.547,990.7184691,7.254,273.6439493,289.1184879,144.6900942,0,278.12910231,"Asia"
"1215","Mongolia","2006",1.26,165.8753535,457.015156,136.924,2.584,1060.086897,8.556,277.8356952,293.2279663,149.4740555,0,291.139802497,"Asia"
"1216","Mongolia","2007",2.768,143.5780187,540.430237,133.239,2.625,1150.470408,10.248,311.5422973,308.6157889,156.2805322,0.00377,396.852218295,"Asia"
"1217","Mongolia","2008",1.805,246.730792,540.2937159,166.244,2.667,1233.136326,8.9,339.5953928,315.3606992,156.079776,0,293.56292385,"Asia"
"1218","Mongolia","2009",1.442,430.2086887,622.5428472,265.923,2.712,1197.291011,-1.269,345.3253488,317.7824243,158.2976119,0,192.334158514,"Asia"
"1219","Mongolia","2010",0.351,397.0913283,518.2254868,272.927,2.756,1253.168871,6.365,350.9279725,315.2148426,155.7300302,0,121.134158514,"Asia"
"1220","Mongolia","2011",0.795,496.0704037,621.8345623,315.303,2.8,1449.50289,17.514,356.5305962,321.7536476,162.2688352,0,125.764158514,"Asia"
